year,quarter,level,entity,registered_users
2020,4,pincodes,247001,199145
2020,4,pincodes,211002,193284
2020,4,pincodes,244001,180332
2020,4,pincodes,202001,177265
2021,1,districts,gautam buddha nagar,2181874
2021,1,districts,lucknow,1813076
2021,1,districts,ghaziabad,1773332
2021,1,districts,prayagraj,1143612
2021,1,districts,kanpur nagar,1100587
2021,1,districts,varanasi,1079309
2021,1,districts,agra,974389
2021,1,districts,gorakhpur,780306
2021,1,districts,meerut,741901
2021,1,districts,bareilly,662143
2021,1,pincodes,201301,541127
2021,1,pincodes,201009,296638
2021,1,pincodes,201102,260999
2021,1,pincodes,201307,243576
2021,1,pincodes,201318,228468
2021,1,pincodes,250001,218966
2021,1,pincodes,247001,215857
2021,1,pincodes,211002,207823
2021,1,pincodes,244001,195695
2021,1,pincodes,202001,191862
2021,2,districts,gautam buddha nagar,2329954
2021,2,districts,lucknow,1937173
2021,2,districts,ghaziabad,1895314
2021,2,districts,prayagraj,1225800
2021,2,districts,kanpur nagar,1176708
2021,2,districts,varanasi,1154661
2021,2,districts,agra,1044788
2021,2,districts,gorakhpur,835887
2021,2,districts,meerut,794314
2021,2,districts,bareilly,710778
2021,2,pincodes,201301,577428
2021,2,pincodes,201009,317155
2021,2,pincodes,201102,280019
2021,2,pincodes,201307,259579
2021,2,pincodes,201318,243997
2021,2,pincodes,250001,233826
2021,2,pincodes,247001,231243
2021,2,pincodes,211002,221839
2021,2,pincodes,244001,209784
2021,2,pincodes,202001,205129
2021,3,districts,gautam buddha nagar,2496114
2021,3,districts,lucknow,2076033
2021,3,districts,ghaziabad,2031752
2021,3,districts,prayagraj,1320432
2021,3,districts,kanpur nagar,1263050
2021,3,districts,varanasi,1239725
2021,3,districts,agra,1124720
2021,3,districts,gorakhpur,900171
2021,3,districts,meerut,853246
2021,3,districts,bareilly,766809
2021,3,pincodes,201301,618043
2021,3,pincodes,201009,340418
2021,3,pincodes,201102,301296
2021,3,pincodes,201307,277408
2021,3,pincodes,201318,261291
2021,3,pincodes,250001,250431
2021,3,pincodes,247001,248285
2021,3,pincodes,211002,237827
2021,3,pincodes,244001,225790
2021,3,pincodes,202001,220275
2021,4,districts,gautam buddha nagar,2664034
2021,4,districts,lucknow,2215886
2021,4,districts,ghaziabad,2169109
2021,4,districts,prayagraj,1414447
2021,4,districts,kanpur nagar,1349794
2021,4,districts,varanasi,1325315
2021,4,districts,agra,1204274
2021,4,districts,gorakhpur,964667
2021,4,districts,meerut,911852
2021,4,districts,bareilly,821986
2021,4,pincodes,201301,659549
2021,4,pincodes,201009,363860
2021,4,pincodes,201102,322687
2021,4,pincodes,201307,295293
2021,4,pincodes,201318,278720
2021,4,pincodes,250001,267154
2021,4,pincodes,247001,265421
2021,4,pincodes,211002,254063
2021,4,pincodes,244001,241620
2021,4,pincodes,202001,235384
2022,1,districts,gautam buddha nagar,2822463
2022,1,districts,lucknow,2348173
2022,1,districts,ghaziabad,2298103
2022,1,districts,prayagraj,1504572
2022,1,districts,kanpur nagar,1431918
2022,1,districts,varanasi,1406056
2022,1,districts,agra,1279852
2022,1,districts,gorakhpur,1027283
2022,1,districts,meerut,967325
2022,1,districts,bareilly,875033
2022,1,pincodes,201301,698600
2022,1,pincodes,201009,385906
2022,1,pincodes,201102,342842
2022,1,pincodes,201307,312146
2022,1,pincodes,201318,295067
2022,1,pincodes,250001,282898
2022,1,pincodes,247001,281578
2022,1,pincodes,211002,269413
2022,1,pincodes,244001,256505
2022,1,pincodes,202001,249614
2022,2,districts,gautam buddha nagar,2973360
2022,2,districts,lucknow,2474317
2022,2,districts,ghaziabad,2421605
2022,2,districts,prayagraj,1590032
2022,2,districts,kanpur nagar,1510491
2022,2,districts,varanasi,1483315
2022,2,districts,agra,1351856
2022,2,districts,gorakhpur,1086399
2022,2,districts,meerut,1020429
2022,2,districts,bareilly,925536
2022,2,pincodes,201301,735907
2022,2,pincodes,201009,407033
2022,2,pincodes,201102,362067
2022,2,pincodes,201307,328207
2022,2,pincodes,201318,310735
2022,2,pincodes,250001,297920
2022,2,pincodes,247001,296944
2022,2,pincodes,211002,284353
2022,2,pincodes,244001,270738
2022,2,pincodes,202001,263278
2022,3,districts,gautam buddha nagar,3130224
2022,3,districts,lucknow,2604663
2022,3,districts,ghaziabad,2549377
2022,3,districts,prayagraj,1678668
2022,3,districts,kanpur nagar,1592126
2022,3,districts,varanasi,1563730
2022,3,districts,agra,1426154
2022,3,districts,gorakhpur,1148103
2022,3,districts,meerut,1075255
2022,3,districts,bareilly,977218
2022,3,pincodes,201301,774591
2022,3,pincodes,201009,428994
2022,3,pincodes,201102,382248
2022,3,pincodes,201307,344791
2022,3,pincodes,201318,327083
2022,3,pincodes,250001,313513
2022,3,pincodes,247001,312774
2022,3,pincodes,211002,300022
2022,3,pincodes,244001,285618
2022,3,pincodes,202001,277452
2022,4,districts,gautam buddha nagar,3286371
2022,4,districts,lucknow,2734333
2022,4,districts,ghaziabad,2676888
2022,4,districts,prayagraj,1763014
2022,4,districts,kanpur nagar,1673173
2022,4,districts,varanasi,1641943
2022,4,districts,agra,1497144
2022,4,districts,gorakhpur,1205580
2022,4,districts,meerut,1127324
2022,4,districts,bareilly,1025341
2022,4,pincodes,201301,814008
2022,4,pincodes,201009,451153
2022,4,pincodes,201102,402243
2022,4,pincodes,201307,361474
2022,4,pincodes,201318,343249
2022,4,pincodes,250001,328666
2022,4,pincodes,247001,328252
2022,4,pincodes,211002,316051
2022,4,pincodes,244001,300073
2022,4,pincodes,202001,291813
2023,1,districts,gautam buddha nagar,3434422
2023,1,districts,lucknow,2858255
2023,1,districts,ghaziabad,2798185
2023,1,districts,prayagraj,1847496
2023,1,districts,kanpur nagar,1751281
2023,1,districts,varanasi,1718122
2023,1,districts,agra,1567104
2023,1,districts,gorakhpur,1263672
2023,1,districts,meerut,1178230
2023,1,districts,bareilly,1073906
2023,1,pincodes,201301,851451
2023,1,pincodes,201009,472156
2023,1,pincodes,201102,421148
2023,1,pincodes,201307,377174
2023,1,pincodes,201318,358519
2023,1,pincodes,250001,343215
2023,1,pincodes,247001,342913
2023,1,pincodes,211002,331246
2023,1,pincodes,244001,313785
2023,1,pincodes,202001,305180
2023,2,districts,gautam buddha nagar,3562632
2023,2,districts,lucknow,2965623
2023,2,districts,ghaziabad,2904454
2023,2,districts,prayagraj,1923415
2023,2,districts,kanpur nagar,1819802
2023,2,districts,varanasi,1786176
2023,2,districts,agra,1630258
2023,2,districts,gorakhpur,1315842
2023,2,districts,meerut,1224499
2023,2,districts,bareilly,1119305
2023,2,pincodes,201301,883262
2023,2,pincodes,201009,490549
2023,2,pincodes,201102,438404
2023,2,pincodes,201307,390571
2023,2,pincodes,201318,371461
2023,2,pincodes,250001,356132
2023,2,pincodes,247001,355869
2023,2,pincodes,211002,343690
2023,2,pincodes,244001,326263
2023,2,pincodes,202001,316879
2023,3,districts,gautam buddha nagar,3694806
2023,3,districts,lucknow,3079592
2023,3,districts,ghaziabad,3015494
2023,3,districts,prayagraj,2002831
2023,3,districts,kanpur nagar,1892032
2023,3,districts,varanasi,1857307
2023,3,districts,agra,1696452
2023,3,districts,gorakhpur,1370080
2023,3,districts,meerut,1272850
2023,3,districts,bareilly,1164885
2023,3,pincodes,201301,916333
2023,3,pincodes,201009,509567
2023,3,pincodes,201102,456202
2023,3,pincodes,201307,404383
2023,3,pincodes,201318,384922
2023,3,pincodes,247001,369754
2023,3,pincodes,250001,369729
2023,3,pincodes,211002,357229
2023,3,pincodes,244001,339288
2023,3,pincodes,202001,329040
2023,4,districts,gautam buddha nagar,3820774
2023,4,districts,lucknow,3186571
2023,4,districts,ghaziabad,3120359
2023,4,districts,prayagraj,2077118
2023,4,districts,kanpur nagar,1960237
2023,4,districts,varanasi,1924417
2023,4,districts,agra,1757237
2023,4,districts,gorakhpur,1422116
2023,4,districts,meerut,1317753
2023,4,districts,bareilly,1207371
2023,4,pincodes,201301,948041
2023,4,pincodes,201009,527630
2023,4,pincodes,201102,472944
2023,4,pincodes,201307,417786
2023,4,pincodes,201318,397777
2023,4,pincodes,247001,382408
2023,4,pincodes,250001,382212
2023,4,pincodes,211002,369972
2023,4,pincodes,244001,351270
2023,4,pincodes,202001,340875
2024,1,districts,gautam buddha nagar,3965080
2024,1,districts,lucknow,3309599
2024,1,districts,ghaziabad,3240845
2024,1,districts,prayagraj,2163437
2024,1,districts,kanpur nagar,2038863
2024,1,districts,varanasi,2000419
2024,1,districts,agra,1827812
2024,1,districts,gorakhpur,1482201
2024,1,districts,meerut,1369150
2024,1,districts,bareilly,1256323
2024,1,pincodes,201301,984239
2024,1,pincodes,201009,548384
2024,1,pincodes,201102,492115
2024,1,pincodes,201307,432835
2024,1,pincodes,201318,412789
2024,1,pincodes,247001,397234
2024,1,pincodes,250001,396593
2024,1,pincodes,211002,384968
2024,1,pincodes,244001,365266
2024,1,pincodes,202001,354474
2024,2,districts,gautam buddha nagar,4112477
2024,2,districts,lucknow,3433006
2024,2,districts,ghaziabad,3364054
2024,2,districts,prayagraj,2246704
2024,2,districts,kanpur nagar,2116734
2024,2,districts,varanasi,2075958
2024,2,districts,agra,1897322
2024,2,districts,gorakhpur,1541095
2024,2,districts,meerut,1420863
2024,2,districts,bareilly,1304230
2024,2,pincodes,201301,1021560
2024,2,pincodes,201009,569781
2024,2,pincodes,201102,511202
2024,2,pincodes,201307,448420
2024,2,pincodes,201318,427688
2024,2,pincodes,247001,411889
2024,2,pincodes,250001,411227
2024,2,pincodes,211002,399277
2024,2,pincodes,244001,378979
2024,2,pincodes,202001,367824
2024,3,districts,gautambuddha nagar,4449683
2024,3,districts,lucknow,3565800
2024,3,districts,ghaziabad,3496832
2024,3,districts,prayagraj,2284614
2024,3,districts,agra,2103223
2024,3,districts,kanpur nagar,2099245
2024,3,districts,varanasi,2027531
2024,3,districts,gorakhpur,1685478
2024,3,districts,meerut,1591722
2024,3,districts,bareilly,1513919
2024,3,pincodes,201301,929874
2024,3,pincodes,201009,646266
2024,3,pincodes,201102,586024
2024,3,pincodes,201318,557500
2024,3,pincodes,202001,553823
2024,3,pincodes,244001,541197
2024,3,pincodes,247001,500622
2024,3,pincodes,282001,409910
2024,3,pincodes,201307,386339
2024,3,pincodes,283203,375071
2024,4,districts,gautambuddha nagar,4577065
2024,4,districts,lucknow,3675410
2024,4,districts,ghaziabad,3585148
2024,4,districts,prayagraj,2366419
2024,4,districts,agra,2177829
2024,4,districts,kanpur nagar,2169076
2024,4,districts,varanasi,2093895
2024,4,districts,gorakhpur,1752309
2024,4,districts,meerut,1641966
2024,4,districts,bareilly,1565625
2024,4,pincodes,201301,964283
2024,4,pincodes,201009,660474
2024,4,pincodes,201102,600484
2024,4,pincodes,202001,572694
2024,4,pincodes,201318,569084
2024,4,pincodes,244001,557938
2024,4,pincodes,247001,516928
2024,4,pincodes,282001,423154
2024,4,pincodes,201307,394532
2024,4,pincodes,283203,388080
2018,1,districts,dehradun,147998
2018,1,districts,haridwar,104823
2018,1,districts,udham singh nagar,100236
2018,1,districts,nainital,49083
2018,1,districts,pauri garhwal,20425
2018,1,districts,tehri garhwal,13030
2018,1,districts,almora,11367
2018,1,districts,pithoragarh,8836
2018,1,districts,chamoli,7493
2018,1,districts,uttarkashi,5816
2018,1,pincodes,248001,43810
2018,1,pincodes,263153,29988
2018,1,pincodes,263139,27575
2018,1,pincodes,249403,21416
2018,1,pincodes,247667,19733
2018,1,pincodes,244713,16234
2018,1,pincodes,248007,13798
2018,1,pincodes,263148,10414
2018,1,pincodes,249404,9525
2018,1,pincodes,248008,9462
2018,2,districts,dehradun,198296
2018,2,districts,haridwar,140718
2018,2,districts,udham singh nagar,132549
2018,2,districts,nainital,65142
2018,2,districts,pauri garhwal,28153
2018,2,districts,tehri garhwal,18021
2018,2,districts,almora,15473
2018,2,districts,pithoragarh,12486
2018,2,districts,chamoli,10502
2018,2,districts,uttarkashi,8227
2018,2,pincodes,248001,57987
2018,2,pincodes,263153,39375
2018,2,pincodes,263139,35979
2018,2,pincodes,249403,28237
2018,2,pincodes,247667,25914
2018,2,pincodes,244713,21915
2018,2,pincodes,248007,18155
2018,2,pincodes,263148,13571
2018,2,pincodes,249404,12565
2018,2,pincodes,248008,12507
2018,3,districts,dehradun,246477
2018,3,districts,haridwar,174526
2018,3,districts,udham singh nagar,162754
2018,3,districts,nainital,79936
2018,3,districts,pauri garhwal,36059
2018,3,districts,tehri garhwal,23575
2018,3,districts,almora,20152
2018,3,districts,pithoragarh,16483
2018,3,districts,chamoli,14112
2018,3,districts,uttarkashi,10793
2018,3,pincodes,248001,71108
2018,3,pincodes,263153,47954
2018,3,pincodes,263139,43573
2018,3,pincodes,249403,34499
2018,3,pincodes,247667,31596
2018,3,pincodes,244713,27418
2018,3,pincodes,248007,22459
2018,3,pincodes,263148,16571
2018,3,pincodes,249404,15762
2018,3,pincodes,248008,15440
2018,4,districts,dehradun,306969
2018,4,districts,haridwar,217634
2018,4,districts,udham singh nagar,200079
2018,4,districts,nainital,98591
2018,4,districts,pauri garhwal,45898
2018,4,districts,tehri garhwal,30089
2018,4,districts,almora,26282
2018,4,districts,pithoragarh,21378
2018,4,districts,chamoli,18391
2018,4,districts,uttarkashi,14114
2018,4,pincodes,248001,88106
2018,4,pincodes,263153,58968
2018,4,pincodes,263139,53288
2018,4,pincodes,249403,42546
2018,4,pincodes,247667,39066
2018,4,pincodes,244713,34073
2018,4,pincodes,248007,27725
2018,4,pincodes,263148,20135
2018,4,pincodes,249404,19425
2018,4,pincodes,248008,19187
2019,1,districts,dehradun,369578
2019,1,districts,haridwar,262411
2019,1,districts,udham singh nagar,238514
2019,1,districts,nainital,118824
2019,1,districts,pauri garhwal,56173
2019,1,districts,tehri garhwal,37689
2019,1,districts,almora,33092
2019,1,districts,pithoragarh,26621
2019,1,districts,chamoli,23274
2019,1,districts,uttarkashi,17873
2019,1,pincodes,248001,105135
2019,1,pincodes,263153,70441
2019,1,pincodes,263139,63864
2019,1,pincodes,249403,50869
2019,1,pincodes,247667,46574
2019,1,pincodes,244713,40130
2019,1,pincodes,248007,33290
2019,1,pincodes,263148,24314
2019,1,pincodes,248008,23314
2019,1,pincodes,249404,23175
2019,2,districts,dehradun,428353
2019,2,districts,haridwar,299436
2019,2,districts,udham singh nagar,266958
2019,2,districts,nainital,137114
2019,2,districts,pauri garhwal,65607
2019,2,districts,tehri garhwal,45652
2019,2,districts,almora,39593
2019,2,districts,pithoragarh,32308
2019,2,districts,chamoli,28063
2019,2,districts,uttarkashi,21969
2019,2,pincodes,248001,122387
2019,2,pincodes,263153,78422
2019,2,pincodes,263139,73468
2019,2,pincodes,249403,56572
2019,2,pincodes,247667,53454
2019,2,pincodes,244713,45275
2019,2,pincodes,248007,38386
2019,2,pincodes,263148,27145
2019,2,pincodes,248008,26991
2019,2,pincodes,249404,26234
2019,3,districts,dehradun,486157
2019,3,districts,haridwar,334619
2019,3,districts,udham singh nagar,292858
2019,3,districts,nainital,153561
2019,3,districts,pauri garhwal,73363
2019,3,districts,tehri garhwal,52090
2019,3,districts,almora,44182
2019,3,districts,pithoragarh,36353
2019,3,districts,chamoli,32036
2019,3,districts,uttarkashi,25151
2019,3,pincodes,248001,138990
2019,3,pincodes,263153,85399
2019,3,pincodes,263139,82326
2019,3,pincodes,249403,62076
2019,3,pincodes,247667,60160
2019,3,pincodes,244713,50354
2019,3,pincodes,248007,43943
2019,3,pincodes,248008,30492
2019,3,pincodes,263148,29770
2019,3,pincodes,249404,29233
2019,4,districts,dehradun,537026
2019,4,districts,haridwar,368737
2019,4,districts,udham singh nagar,319839
2019,4,districts,nainital,169212
2019,4,districts,pauri garhwal,81489
2019,4,districts,tehri garhwal,58542
2019,4,districts,almora,49664
2019,4,districts,pithoragarh,40980
2019,4,districts,chamoli,35948
2019,4,districts,uttarkashi,28653
2019,4,pincodes,248001,152499
2019,4,pincodes,263153,92876
2019,4,pincodes,263139,90316
2019,4,pincodes,249403,67433
2019,4,pincodes,247667,66153
2019,4,pincodes,244713,55168
2019,4,pincodes,248007,48633
2019,4,pincodes,248008,33613
2019,4,pincodes,263148,32479
2019,4,pincodes,249404,31967
2020,1,districts,dehradun,593420
2020,1,districts,haridwar,408768
2020,1,districts,udham singh nagar,351112
2020,1,districts,nainital,186948
2020,1,districts,pauri garhwal,90270
2020,1,districts,tehri garhwal,66293
2020,1,districts,almora,55964
2020,1,districts,pithoragarh,46554
2020,1,districts,chamoli,40668
2020,1,districts,uttarkashi,32713
2020,1,pincodes,248001,167128
2020,1,pincodes,263153,101035
2020,1,pincodes,263139,99310
2020,1,pincodes,249403,73299
2020,1,pincodes,247667,73268
2020,1,pincodes,244713,61242
2020,1,pincodes,248007,53342
2020,1,pincodes,248008,37215
2020,1,pincodes,263148,35816
2020,1,pincodes,249404,35047
2020,2,districts,dehradun,649026
2020,2,districts,haridwar,448939
2020,2,districts,udham singh nagar,383547
2020,2,districts,nainital,206076
2020,2,districts,pauri garhwal,101276
2020,2,districts,tehri garhwal,75996
2020,2,districts,almora,64523
2020,2,districts,pithoragarh,53375
2020,2,districts,chamoli,46467
2020,2,districts,uttarkashi,37671
2020,2,pincodes,248001,180405
2020,2,pincodes,263153,108650
2020,2,pincodes,263139,108459
2020,2,pincodes,247667,80123
2020,2,pincodes,249403,79076
2020,2,pincodes,244713,67771
2020,2,pincodes,248007,57631
2020,2,pincodes,248008,40946
2020,2,pincodes,263148,39290
2020,2,pincodes,249404,38205
2020,3,districts,dehradun,711303
2020,3,districts,haridwar,491252
2020,3,districts,udham singh nagar,418390
2020,3,districts,nainital,227497
2020,3,districts,pauri garhwal,112287
2020,3,districts,tehri garhwal,85276
2020,3,districts,almora,72829
2020,3,districts,pithoragarh,60279
2020,3,districts,chamoli,52184
2020,3,districts,uttarkashi,42144
2020,3,pincodes,248001,196414
2020,3,pincodes,263139,119265
2020,3,pincodes,263153,117596
2020,3,pincodes,247667,87577
2020,3,pincodes,249403,85731
2020,3,pincodes,244713,74529
2020,3,pincodes,248007,62484
2020,3,pincodes,248008,45231
2020,3,pincodes,263148,42926
2020,3,pincodes,249404,41745
2020,4,districts,dehradun,779564
2020,4,districts,haridwar,537058
2020,4,districts,udham singh nagar,456356
2020,4,districts,nainital,249856
2020,4,districts,pauri garhwal,123892
2020,4,districts,tehri garhwal,94520
2020,4,districts,almora,81020
2020,4,districts,pithoragarh,67024
2020,4,districts,chamoli,58039
2020,4,districts,uttarkashi,46810
2020,4,pincodes,248001,214162
2020,4,pincodes,263139,130684
2020,4,pincodes,263153,127869
2020,4,pincodes,247667,95688
2020,4,pincodes,249403,93197
2020,4,pincodes,244713,81687
2020,4,pincodes,248007,68280
