year,quarter,category,type,count,amount
2024,2,Recharge & bill payments,TOTAL,9704,6200429.0
2024,2,Financial Services,TOTAL,59,46549.0
2024,2,Others,TOTAL,47,58799.0
2024,3,Merchant payments,TOTAL,100441,45937079.0
2024,3,Peer-to-peer payments,TOTAL,44556,138863144.0
2024,3,Recharge & bill payments,TOTAL,12305,7418004.0
2024,3,Financial Services,TOTAL,130,159127.0
2024,3,Others,TOTAL,46,30733.0
2024,4,Merchant payments,TOTAL,129497,57962618.0
2024,4,Peer-to-peer payments,TOTAL,54568,181385170.0
2024,4,Recharge & bill payments,TOTAL,13089,7577602.0
2024,4,Financial Services,TOTAL,603,819138.0
2024,4,Others,TOTAL,20,12153.0
2018,1,Recharge & bill payments,TOTAL,4404190,667057311.4560372
2018,1,Peer-to-peer payments,TOTAL,2848290,7590790588.551903
2018,1,Financial Services,TOTAL,230519,43374288.98373023
2018,1,Merchant payments,TOTAL,196394,170119673.71275404
2018,1,Others,TOTAL,346002,210261540.7414958
2018,2,Recharge & bill payments,TOTAL,5324535,1132090445.8903365
2018,2,Peer-to-peer payments,TOTAL,4269392,14155603482.492638
2018,2,Merchant payments,TOTAL,397135,339308203.1707404
2018,2,Financial Services,TOTAL,305553,53860331.805742756
2018,2,Others,TOTAL,264797,243218603.31985626
2018,3,Peer-to-peer payments,TOTAL,9988509,22057686208.544342
2018,3,Recharge & bill payments,TOTAL,5733261,1367773856.6756551
2018,3,Merchant payments,TOTAL,784995,465390819.59013355
2018,3,Financial Services,TOTAL,359440,46120458.63885434
2018,3,Others,TOTAL,260780,212770861.22341695
2018,4,Peer-to-peer payments,TOTAL,11456555,30897348664.90544
2018,4,Recharge & bill payments,TOTAL,7273502,1669345516.941368
2018,4,Merchant payments,TOTAL,2056426,1036249753.9278035
2018,4,Financial Services,TOTAL,313540,43367243.154430926
2018,4,Others,TOTAL,297532,259296894.03827757
2019,1,Peer-to-peer payments,TOTAL,23708825,44114206183.09186
2019,1,Recharge & bill payments,TOTAL,9966905,2423593841.716142
2019,1,Merchant payments,TOTAL,3018928,1263699222.3501081
2019,1,Financial Services,TOTAL,290838,28901169.292499043
2019,1,Others,TOTAL,315553,239879105.5972368
2019,2,Peer-to-peer payments,TOTAL,20868744,61758841793.87666
2019,2,Recharge & bill payments,TOTAL,12044969,3571897178.303101
2019,2,Merchant payments,TOTAL,7331352,2671155681.449155
2019,2,Financial Services,TOTAL,149197,18869661.513485767
2019,2,Others,TOTAL,451751,313802065.4154737
2019,3,Peer-to-peer payments,TOTAL,22631038,67648107703.0357
2019,3,Merchant payments,TOTAL,17163551,5147459307.101742
2019,3,Recharge & bill payments,TOTAL,13156616,4576521609.460834
2019,3,Financial Services,TOTAL,192821,25654168.60092132
2019,3,Others,TOTAL,466385,278578703.0441117
2019,4,Peer-to-peer payments,TOTAL,32083162,92064471161.9892
2019,4,Merchant payments,TOTAL,19447707,7304157801.612935
2019,4,Recharge & bill payments,TOTAL,16081734,5104821720.999016
2019,4,Financial Services,TOTAL,127116,24020060.932133198
2019,4,Others,TOTAL,392270,190456045.32494444
2020,1,Peer-to-peer payments,TOTAL,34540722,110325991607.38477
2020,1,Merchant payments,TOTAL,24618074,9898242848.25793
2020,1,Recharge & bill payments,TOTAL,19788516,6311610609.846225
2020,1,Financial Services,TOTAL,68055,30645714.401902914
2020,1,Others,TOTAL,351379,170790656.30339786
2020,2,Peer-to-peer payments,TOTAL,34860958,128184693854.7977
2020,2,Recharge & bill payments,TOTAL,27497528,8904067957.01212
2020,2,Merchant payments,TOTAL,13685723,10666223053.634727
2020,2,Financial Services,TOTAL,80988,62073621.44351514
2020,2,Others,TOTAL,215376,104956802.17437972
2020,3,Peer-to-peer payments,TOTAL,50871564,174978985034.2865
2020,3,Merchant payments,TOTAL,31879804,20621273981.65966
2020,3,Recharge & bill payments,TOTAL,25380467,9834190567.205517
2020,3,Financial Services,TOTAL,131725,122971108.07060198
2020,3,Others,TOTAL,316321,144259293.31583393
2020,4,Peer-to-peer payments,TOTAL,67972167,235584201864.22342
2020,4,Merchant payments,TOTAL,57707471,37315576877.14569
2020,4,Recharge & bill payments,TOTAL,27335834,10977774483.325565
2020,4,Financial Services,TOTAL,149532,132590450.07074244
2020,4,Others,TOTAL,487537,264996097.6059612
2021,1,Merchant payments,TOTAL,84812245,50098244499.50662
2021,1,Peer-to-peer payments,TOTAL,84070625,279938170703.8171
2021,1,Recharge & bill payments,TOTAL,32500681,13060914041.039404
2021,1,Financial Services,TOTAL,169378,161838389.7954778
2021,1,Others,TOTAL,445569,274786748.1299523
2021,2,Peer-to-peer payments,TOTAL,99367521,348935762191.10486
2021,2,Merchant payments,TOTAL,77113464,58839392449.9937
2021,2,Recharge & bill payments,TOTAL,46118636,17230546398.848663
2021,2,Financial Services,TOTAL,188726,177313389.66602695
2021,2,Others,TOTAL,526333,317753606.01156956
2021,3,Merchant payments,TOTAL,138433772,85885669792.43228
2021,3,Peer-to-peer payments,TOTAL,127654821,398912712886.4574
2021,3,Recharge & bill payments,TOTAL,44437315,19025346050.627724
2021,3,Financial Services,TOTAL,174454,180366422.58245987
2021,3,Others,TOTAL,742972,408508699.4365407
2021,4,Merchant payments,TOTAL,197193842,126461098235.02324
2021,4,Peer-to-peer payments,TOTAL,159649020,507118521843.3588
2021,4,Recharge & bill payments,TOTAL,46220966,22492766779.156635
2021,4,Financial Services,TOTAL,247925,246488171.37792647
2021,4,Others,TOTAL,996331,568617375.5894115
2022,1,Merchant payments,TOTAL,237691924,143310226696.7226
2022,1,Peer-to-peer payments,TOTAL,185008444,578201697703.7521
2022,1,Recharge & bill payments,TOTAL,48870314,25437774564.26215
2022,1,Financial Services,TOTAL,222923,219927120.15944034
2022,1,Others,TOTAL,909453,495513514.75128734
2022,2,Merchant payments,TOTAL,287616385,174183397721.35938
2022,2,Peer-to-peer payments,TOTAL,202093283,663180522499.3412
2022,2,Recharge & bill payments,TOTAL,54318983,29125694281.81933
2022,2,Financial Services,TOTAL,157672,153944499.74490312
2022,2,Others,TOTAL,713506,381178326.32090586
2022,3,Merchant payments,TOTAL,391105651,212445928287.3991
2022,3,Peer-to-peer payments,TOTAL,267013695,780650402034.3962
2022,3,Recharge & bill payments,TOTAL,72148870,39132574047.51802
2022,3,Financial Services,TOTAL,240678,236981163.63162854
2022,3,Others,TOTAL,750665,442608716.71893203
2022,4,Merchant payments,TOTAL,492999084,272801597092.4764
2022,4,Peer-to-peer payments,TOTAL,325467851,984255199293.6544
2022,4,Recharge & bill payments,TOTAL,79289399,45143248068.81734
2022,4,Financial Services,TOTAL,286931,278304972.64702964
2022,4,Others,TOTAL,785003,521508120.7286146
2023,1,Merchant payments,TOTAL,404378350,208281637594.0
2023,1,Peer-to-peer payments,TOTAL,263524301,809388762719.0
2023,1,Recharge & bill payments,TOTAL,65818962,43725957842.0
2023,1,Financial Services,TOTAL,226835,236606773.0
2023,1,Others,TOTAL,618522,393634973.0
2023,2,Merchant payments,TOTAL,479498828,236960764220.0
2023,2,Peer-to-peer payments,TOTAL,294125925,916102516476.0
2023,2,Recharge & bill payments,TOTAL,73584106,48712706741.0
2023,2,Financial Services,TOTAL,248905,289207465.0
2023,2,Others,TOTAL,579296,375754606.0
2023,3,Merchant payments,TOTAL,567760229,255858070965.0
2023,3,Peer-to-peer payments,TOTAL,333209928,929775417818.0
2023,3,Recharge & bill payments,TOTAL,76997837,51434802126.0
2023,3,Financial Services,TOTAL,318662,408838885.0
2023,3,Others,TOTAL,525937,344868455.0
2023,4,Merchant payments,TOTAL,648920525,304240605817.0
2023,4,Peer-to-peer payments,TOTAL,373769167,1063381622538.0
2023,4,Recharge & bill payments,TOTAL,78674422,58049633385.0
2023,4,Financial Services,TOTAL,394962,494411136.0
2023,4,Others,TOTAL,535537,336607811.0
2024,1,Merchant payments,TOTAL,760567063,350364865596.0
2024,1,Peer-to-peer payments,TOTAL,434322438,1209747808360.0
2024,1,Recharge & bill payments,TOTAL,90377724,64385288241.0
2024,1,Financial Services,TOTAL,392922,591281376.0
2024,1,Others,TOTAL,496467,330986291.0
2024,2,Merchant payments,TOTAL,876486253,396252287691.0
2024,2,Peer-to-peer payments,TOTAL,462570675,1314542897421.0
2024,2,Recharge & bill payments,TOTAL,95424865,67725929808.0
2024,2,Financial Services,TOTAL,480050,758501127.0
2024,2,Others,TOTAL,510214,400330580.0
2024,3,Merchant payments,TOTAL,948087778,409029113947.0
2024,3,Peer-to-peer payments,TOTAL,497526836,1279502846189.0
2024,3,Recharge & bill payments,TOTAL,91085397,71189674865.0
2024,3,Financial Services,TOTAL,607134,979041970.0
2024,3,Others,TOTAL,431312,381789560.0
2024,4,Merchant payments,TOTAL,1049208528,472351463536.0
2024,4,Peer-to-peer payments,TOTAL,545405608,1455644524190.0
2024,4,Recharge & bill payments,TOTAL,88543631,73837534565.0
2024,4,Financial Services,TOTAL,1823754,1042853205.0
2024,4,Others,TOTAL,420314,428693349.0
2018,1,Recharge & bill payments,TOTAL,9670237,2283567431.223535
2018,1,Peer-to-peer payments,TOTAL,5227770,18283896464.750908
2018,1,Merchant payments,TOTAL,616779,576964070.7366859
2018,1,Financial Services,TOTAL,235051,60997258.060299724
2018,1,Others,TOTAL,637197,506188032.9539564
2018,2,Recharge & bill payments,TOTAL,12384216,3725800358.6814823
2018,2,Peer-to-peer payments,TOTAL,7772336,30782831245.6586
2018,2,Merchant payments,TOTAL,1306326,1226121649.4989598
2018,2,Financial Services,TOTAL,262875,85545909.43528841
2018,2,Others,TOTAL,559987,536758077.84638786
2018,3,Recharge & bill payments,TOTAL,14371791,4547486090.186737
2018,3,Peer-to-peer payments,TOTAL,13470065,45466534003.980484
2018,3,Merchant payments,TOTAL,2797204,1702220875.4343855
2018,3,Financial Services,TOTAL,234598,52348968.006728604
2018,3,Others,TOTAL,664880,492227795.6386977
2018,4,Peer-to-peer payments,TOTAL,20824667,68974011019.10294
2018,4,Recharge & bill payments,TOTAL,18071025,5860865070.470685
2018,4,Merchant payments,TOTAL,6047705,3985195742.2480145
2018,4,Financial Services,TOTAL,325121,77345546.53012432
2018,4,Others,TOTAL,821705,621519669.4818641
2019,1,Peer-to-peer payments,TOTAL,37360716,97373087988.08871
2019,1,Recharge & bill payments,TOTAL,24540041,8256500586.651282
2019,1,Merchant payments,TOTAL,12069119,5172594695.5318
2019,1,Financial Services,TOTAL,287569,49487746.20873056
2019,1,Others,TOTAL,821624,569019903.8604956
2019,2,Peer-to-peer payments,TOTAL,42546317,130558153687.9542
2019,2,Recharge & bill payments,TOTAL,29395661,12197234771.434273
2019,2,Merchant payments,TOTAL,27854042,9728561726.767143
2019,2,Financial Services,TOTAL,182840,45291636.10507481
2019,2,Others,TOTAL,1170993,765228265.7976472
2019,3,Peer-to-peer payments,TOTAL,57991699,165731686168.5575
2019,3,Merchant payments,TOTAL,54683738,17545729507.395977
2019,3,Recharge & bill payments,TOTAL,34309301,15471698543.739597
2019,3,Financial Services,TOTAL,231467,54108447.39407451
2019,3,Others,TOTAL,1519376,814284077.8637518
2019,4,Merchant payments,TOTAL,80127804,27209874138.487556
2019,4,Peer-to-peer payments,TOTAL,78795871,227268054757.21698
2019,4,Recharge & bill payments,TOTAL,40705998,17794666215.044445
2019,4,Financial Services,TOTAL,129755,49622863.824426055
2019,4,Others,TOTAL,1501192,672210824.9770112
2020,1,Merchant payments,TOTAL,100337738,35200130304.82776
2020,1,Peer-to-peer payments,TOTAL,87067410,262541205695.8384
2020,1,Recharge & bill payments,TOTAL,50199498,21603565070.425602
2020,1,Financial Services,TOTAL,123476,91363684.1276232
2020,1,Others,TOTAL,1215959,558931962.876125
2020,2,Peer-to-peer payments,TOTAL,74295930,239933338682.6934
2020,2,Recharge & bill payments,TOTAL,60856480,23112343247.416145
2020,2,Merchant payments,TOTAL,48965388,32859184582.219048
2020,2,Financial Services,TOTAL,206461,211733275.7829895
2020,2,Others,TOTAL,466502,242917371.3033281
2020,3,Peer-to-peer payments,TOTAL,108436214,351555554813.2122
2020,3,Merchant payments,TOTAL,100808237,60171102123.94888
2020,3,Recharge & bill payments,TOTAL,58082283,27915727882.59293
2020,3,Financial Services,TOTAL,325453,333669599.61883616
2020,3,Others,TOTAL,658737,331024593.0721529
2020,4,Merchant payments,TOTAL,189845640,103804638603.74611
2020,4,Peer-to-peer payments,TOTAL,151741840,485747881733.823
2020,4,Recharge & bill payments,TOTAL,64556682,31556917821.77767
2020,4,Financial Services,TOTAL,398409,418399992.5395771
2020,4,Others,TOTAL,1078433,627692680.4078207
2021,1,Merchant payments,TOTAL,253043309,129493046208.15726
2021,1,Peer-to-peer payments,TOTAL,187021609,599213284361.7993
2021,1,Recharge & bill payments,TOTAL,76389103,40057211827.15962
2021,1,Financial Services,TOTAL,439551,492900202.68315214
2021,1,Others,TOTAL,966668,630909553.4508264
2021,2,Merchant payments,TOTAL,247194293,150864465217.02304
2021,2,Peer-to-peer payments,TOTAL,228551961,719859665693.5271
2021,2,Recharge & bill payments,TOTAL,96271138,43154405548.44597
2021,2,Financial Services,TOTAL,504252,536780917.0359157
2021,2,Others,TOTAL,1094842,699738247.6695637
2021,3,Merchant payments,TOTAL,390051884,216701984638.98932
2021,3,Peer-to-peer payments,TOTAL,296951706,890860873379.5576
2021,3,Recharge & bill payments,TOTAL,103943973,50242023586.056046
2021,3,Financial Services,TOTAL,448646,579098938.658318
2021,3,Others,TOTAL,1477851,873324624.1826177
2021,4,Merchant payments,TOTAL,540351277,305512280091.4157
2021,4,Peer-to-peer payments,TOTAL,361865450,1109862480618.2227
2021,4,Recharge & bill payments,TOTAL,105990417,58087950922.43887
2021,4,Financial Services,TOTAL,606265,707102765.3058928
2021,4,Others,TOTAL,1918093,1188658731.1175365
2022,1,Merchant payments,TOTAL,646277671,340240479374.36835
2022,1,Peer-to-peer payments,TOTAL,411989717,1274889182430.209
2022,1,Recharge & bill payments,TOTAL,108896881,64507860103.55089
2022,1,Financial Services,TOTAL,583243,677612619.2786882
2022,1,Others,TOTAL,1758926,1084139453.7274752
2022,2,Merchant payments,TOTAL,810961772,428469294407.1603
2022,2,Peer-to-peer payments,TOTAL,470258043,1501201968773.8115
2022,2,Recharge & bill payments,TOTAL,124280427,75110969246.16316
2022,2,Financial Services,TOTAL,490152,559321829.4503716
2022,2,Others,TOTAL,1542719,930827919.303539
2022,3,Merchant payments,TOTAL,876618082,432250721734.13074
2022,3,Peer-to-peer payments,TOTAL,483481713,1434565548650.9136
2022,3,Recharge & bill payments,TOTAL,124545840,79360150487.36568
2022,3,Financial Services,TOTAL,521362,571583115.6687979
2022,3,Others,TOTAL,1222420,831183386.4681726
2022,4,Merchant payments,TOTAL,1025666187,502660888415.46185
2022,4,Peer-to-peer payments,TOTAL,535142126,1622619308526.9614
2022,4,Recharge & bill payments,TOTAL,126118544,83576414221.03232
2022,4,Financial Services,TOTAL,620124,699276779.1906543
2022,4,Others,TOTAL,1228291,914951674.4842072
2023,1,Merchant payments,TOTAL,1134579287,502987953087.0
2023,1,Peer-to-peer payments,TOTAL,572326605,1752752577223.0
2023,1,Recharge & bill payments,TOTAL,139414546,104828264973.0
2023,1,Financial Services,TOTAL,667987,763120514.0
2023,1,Others,TOTAL,1280074,953990262.0
2023,2,Merchant payments,TOTAL,1289778683,567713506184.0
2023,2,Peer-to-peer payments,TOTAL,620475611,1923752701888.0
2023,2,Recharge & bill payments,TOTAL,151613474,112846643294.0
2023,2,Financial Services,TOTAL,697164,821061690.0
2023,2,Others,TOTAL,1152916,870693412.0
2023,3,Merchant payments,TOTAL,1442968360,623156210487.0
2023,3,Peer-to-peer payments,TOTAL,689021709,2006148405860.0
2023,3,Recharge & bill payments,TOTAL,156785138,120947991569.0
2023,3,Financial Services,TOTAL,824436,1088491523.0
2023,3,Others,TOTAL,1078944,831084802.0
2023,4,Merchant payments,TOTAL,1646497204,707862700173.0
2023,4,Peer-to-peer payments,TOTAL,767517612,2254104157529.0
2023,4,Recharge & bill payments,TOTAL,155965094,133821812867.0
2023,4,Financial Services,TOTAL,1025481,1362709031.0
2023,4,Others,TOTAL,1157334,863555358.0
2024,1,Merchant payments,TOTAL,1821471481,754044465385.0
2024,1,Peer-to-peer payments,TOTAL,843766518,2472993827118.0
2024,1,Recharge & bill payments,TOTAL,168431872,143453128973.0
2024,1,Financial Services,TOTAL,1024838,1577112130.0
2024,1,Others,TOTAL,1075772,830361250.0
2024,2,Merchant payments,TOTAL,2008664821,832044260771.0
2024,2,Peer-to-peer payments,TOTAL,879509986,2596196230098.0
2024,2,Recharge & bill payments,TOTAL,173148051,142150478979.0
2024,2,Financial Services,TOTAL,1111574,1823280899.0
2024,2,Others,TOTAL,1060370,975082840.0
2024,3,Merchant payments,TOTAL,2136665237,875057356694.0
2024,3,Peer-to-peer payments,TOTAL,971212505,2659562391989.0
2024,3,Recharge & bill payments,TOTAL,177213655,149372864990.0
2024,3,Financial Services,TOTAL,1413867,2254480451.0
2024,3,Others,TOTAL,898731,1021568015.0
2024,4,Merchant payments,TOTAL,2393917535,1009302079777.0
2024,4,Peer-to-peer payments,TOTAL,1061923073,2988739020373.0
2024,4,Recharge & bill payments,TOTAL,173698536,149455601195.0
2024,4,Financial Services,TOTAL,3784218,2349724009.0
2024,4,Others,TOTAL,908477,1182025533.0
2018,1,Recharge & bill payments,TOTAL,50212,6463184.554711691
2018,1,Peer-to-peer payments,TOTAL,26382,115495173.55796441
2018,1,Financial Services,TOTAL,2660,412579.53985461866
2018,1,Merchant payments,TOTAL,1614,3616475.6407912206
2018,1,Others,TOTAL,3201,2058760.6368871084
2018,2,Recharge & bill payments,TOTAL,77991,11541247.784420915
2018,2,Peer-to-peer payments,TOTAL,60365,232157389.7914803
2018,2,Financial Services,TOTAL,5992,1241901.2660397931
2018,2,Merchant payments,TOTAL,4041,5366759.827729835
2018,2,Others,TOTAL,3332,2902422.6498233806
2018,3,Peer-to-peer payments,TOTAL,95204,357768750.1845896
2018,3,Recharge & bill payments,TOTAL,81323,13912990.484925149
2018,3,Merchant payments,TOTAL,7396,9180953.977358334
2018,3,Financial Services,TOTAL,2577,333081.6368315
2018,3,Others,TOTAL,2758,2135468.510417797
2018,4,Recharge & bill payments,TOTAL,113507,18898063.282383174
2018,4,Peer-to-peer payments,TOTAL,104872,562009595.9601889
2018,4,Merchant payments,TOTAL,13333,20685433.28430717
2018,4,Financial Services,TOTAL,1452,307325.2437723951
2018,4,Others,TOTAL,2946,3783141.5353601985
2019,1,Peer-to-peer payments,TOTAL,127067,619919870.7455351
2019,1,Recharge & bill payments,TOTAL,120000,22106830.369149238
2019,1,Merchant payments,TOTAL,15190,14580183.380707521
2019,1,Financial Services,TOTAL,800,174777.17283837448
2019,1,Others,TOTAL,2352,3116398.755848917
2019,2,Peer-to-peer payments,TOTAL,120153,679785849.1398683
2019,2,Recharge & bill payments,TOTAL,116500,23573234.273060285
2019,2,Merchant payments,TOTAL,18044,15996651.145700552
2019,2,Financial Services,TOTAL,387,91955.01538259834
2019,2,Others,TOTAL,2341,3342252.5754885403
2019,3,Recharge & bill payments,TOTAL,180057,36634657.049143404
2019,3,Peer-to-peer payments,TOTAL,144965,803335616.6325192
2019,3,Merchant payments,TOTAL,17683,20490224.443041254
2019,3,Financial Services,TOTAL,358,367865.7884662621
2019,3,Others,TOTAL,1945,2723638.649764262
2019,4,Recharge & bill payments,TOTAL,212136,44202546.57396081
2019,4,Peer-to-peer payments,TOTAL,211927,1123258478.445069
2019,4,Merchant payments,TOTAL,23094,30486780.446382143
2019,4,Financial Services,TOTAL,548,240641.7657683481
2019,4,Others,TOTAL,1639,2709234.857456133
2020,1,Peer-to-peer payments,TOTAL,451733,2458093401.740467
2020,1,Recharge & bill payments,TOTAL,285234,62688260.379548095
2020,1,Merchant payments,TOTAL,78067,74202067.0664826
2020,1,Financial Services,TOTAL,622,354184.4660589617
2020,1,Others,TOTAL,3145,3252467.2243867153
2020,2,Peer-to-peer payments,TOTAL,533206,2980242535.075443
2020,2,Recharge & bill payments,TOTAL,450830,107589094.29890464
